22,10,412,172,442
26,10,522,278,1120
29,13,438,347,1190
26,12,484,345,1132
22,10,443,306,629
16,9,280,249,713
14,9,170,158,404
8,7,43,50,90
3,5,0,0,0
0,3,0,0,0
0,3,0,0,0
0,2,0,0,0
-1,2,0,0,0
0,2,0,0,0
0,2,0,0,0
0,2,0,0,0
0,2,16,0,0
0,1,19,0,0
0,2,0,0,0
0,1,0,0,0
2,2,14,0,0
2,3,0,0,0
3,3,0,0,1
6,5,103,55,219
11,8,196,141,364
17,10,234,206,520
16,10,210,170,417
19,10,266,220,543
22,12,378,345,1034
23,12,364,280,770
14,10,163,141,372
8,8,38,14,75
4,6,0,0,0
4,6,0,0,0
5,6,0,0,0
4,5,0,0,0
4,4,21,0,0
2,3,21,0,0
1,2,16,0,0
0,1,0,0,0
-2,-1,0,0,0
-3,-2,0,0,0
-4,-3,19,0,0
-5,-4,11,0,0
-5,-5,0,0,0
-6,-5,0,0,0
-5,-5,19,0,42
1,-4,246,100,229
5,-3,414,191,541
7,-2,431,270,1260
10,-1,436,330,1178
8,-2,443,326,1231
9,0,453,321,941
6,-1,304,246,782
2,-1,189,153,452
-1,-2,45,55,108
-4,-3,0,0,0
-5,-3,0,0,0
-5,-4,0,0,0
-5,-4,0,0,0
-6,-5,0,0,0
-6,-5,0,0,0
-6,-5,0,0,0
-6,-5,14,0,0
-7,-5,19,0,0
-7,-6,0,0,0
-7,-6,0,0,0
-6,-5,0,0,0
-7,-5,0,0,0
-8,-6,0,0,0
-8,-7,50,0,30
7,-1,285,105,0
17,2,457,213,451
20,5,467,273,794
21,6,534,335,1063
19,5,548,371,1245
7,4,160,129,239
5,3,134,64,138
4,3,33,19,0
4,3,47,11,15
3,3,31,0,0
3,4,0,0,0
3,4,21,0,0
3,4,0,0,0
3,4,26,0,0
1,3,21,0,0
2,3,0,0,0
3,4,0,0,0
3,4,16,0,0
2,4,0,0,0
3,4,0,0,0
2,3,0,0,0
0,2,0,0,0
0,2,0,0,0
1,2,33,0,20
6,5,189,62,128
17,9,232,148,459
16,9,345,227,773
18,10,402,304,879
18,11,318,294,839
17,11,309,273,711
14,10,234,191,516
11,9,191,107,276
8,8,81,21,94
6,7,0,0,0
3,5,0,0,0
2,4,0,0,0
2,4,16,0,0
2,4,0,0,0
1,3,0,0,0
2,4,19,0,0
3,4,0,0,0
4,4,0,0,0
4,5,19,0,0
4,5,0,0,0
3,4,0,0,0
3,4,26,0,0
2,3,0,0,0
4,4,16,0,0
9,6,198,86,270
13,9,220,124,426
21,10,366,249,727
22,11,369,258,792
26,14,460,345,1052
21,12,263,234,696
18,11,323,242,702
15,11,191,163,386
10,9,83,45,105
4,6,0,0,0
2,5,0,0,0
1,4,14,0,0
2,4,19,0,0
1,3,0,0,0
0,3,0,0,0
2,3,33,0,0
1,3,19,0,0
1,2,0,0,0
-2,1,0,0,0
-3,1,0,0,0
-2,0,0,0,0
-1,1,0,0,0
-1,1,0,0,0
-1,1,38,0,40
11,4,302,98,233
13,4,421,208,944
16,6,505,280,1157
18,7,503,352,1309
17,6,536,366,1277
14,6,405,340,1093
13,6,304,268,798
9,5,242,172,441
5,5,76,57,103
2,3,0,0,0
1,2,0,0,0
1,2,0,0,0
0,2,0,0,0
0,1,14,0,0
-2,0,14,0,0
-4,-1,0,0,0
-4,-1,52,0,0
-2,0,0,0,0
-4,-1,0,0,0
-4,-1,0,0,0
-4,-1,0,0,0
-3,-1,31,0,0
-4,-1,0,0,0
-3,-1,28,0,38
14,6,287,107,238
15,5,474,210,1053
19,7,501,304,1274
19,7,551,352,1325
22,9,529,350,1241
18,7,419,347,1107
15,7,321,273,829
11,6,184,170,442
6,6,35,50,110
2,4,0,0,0
1,3,0,0,0
0,3,14,0,0
0,3,0,0,0
1,3,21,0,0
-1,2,28,0,0
-1,1,0,0,0
-2,1,0,0,0
-1,1,31,0,0
-1,1,16,0,0
-1,1,0,0,0
-1,1,14,0,0
0,1,14,0,0
1,2,0,0,0
3,3,52,0,37
7,5,100,76,239
11,7,100,110,309
10,7,91,52,158
11,8,122,62,188
10,8,45,35,121
15,11,134,148,373
13,11,103,93,207
13,11,115,107,202
11,10,55,47,105
8,9,0,0,0
6,8,0,0,0
5,7,0,0,0
5,6,0,0,0
4,6,0,0,0
4,6,0,0,0
4,5,0,0,0
6,6,0,0,0
7,7,0,0,0
7,7,0,0,0
7,7,23,0,0
7,7,26,0,0
6,7,0,0,0
5,7,14,0,0
5,6,35,0,65
11,8,91,45,170
17,11,206,134,486
20,14,333,242,862
22,14,376,268,869
23,16,381,302,861
23,16,309,210,591
18,15,134,110,273
16,15,86,67,166
14,14,76,11,68
12,12,0,0,0
12,13,28,0,0
13,13,0,0,0
13,13,31,0,0
13,13,0,0,0
13,13,0,0,0
10,11,0,0,0
10,10,0,0,0
10,10,14,0,0
9,9,16,0,0
9,9,19,0,0
9,9,11,0,0
9,9,16,0,0
9,9,35,0,0
9,9,31,0,26
9,9,103,21,72
10,9,35,14,81
10,9,23,31,134
10,9,33,0,69
10,9,105,14,56
10,9,57,35,102
9,9,57,11,79
9,9,21,0,37
9,8,16,0,11
8,8,93,0,0
8,8,0,0,0
8,8,0,0,0
8,8,0,0,0
8,8,0,0,0
8,7,21,0,0
7,7,0,0,0
7,6,16,0,0
7,6,0,0,0
7,6,0,0,0
7,6,0,0,0
6,6,0,0,0
6,6,0,0,0
6,6,0,0,0
6,6,40,0,2
6,5,76,14,52
7,6,100,83,249
12,7,110,110,337
10,7,69,62,907
7,6,98,0,58
9,7,129,69,212
10,7,55,38,155
9,7,50,86,199
8,7,91,28,97
6,6,21,0,0
6,6,47,0,0
5,5,0,0,0
5,5,0,0,0
4,5,0,0,0
4,5,11,0,0
5,5,14,0,0
5,5,16,0,0
4,5,0,0,0
4,5,14,0,0
3,4,0,0,0
3,4,0,0,0
4,5,0,0,0
5,5,0,0,0
5,5,88,0,57
6,5,103,0,36
6,5,52,11,72
14,8,270,167,493
11,7,76,55,188
12,8,67,122,305
9,7,59,50,137
9,7,57,57,141
7,6,28,0,38
6,6,33,0,10
6,6,0,0,0
6,6,0,0,0
5,6,0,0,0
4,5,0,0,0
2,4,14,0,0
1,2,0,0,0
0,2,0,0,0
1,3,16,0,0
1,3,0,0,0
1,2,0,0,0
1,3,0,0,0
0,2,14,0,0
-1,1,0,0,0
0,1,0,0,0
1,2,50,19,89
11,5,242,110,296
20,9,371,222,899
28,12,479,316,1054
30,13,493,378,1069
30,14,457,402,1188
29,14,400,381,1010
18,11,323,309,760
15,10,227,182,402
11,10,119,62,143
6,7,0,0,13
3,5,23,0,0
2,4,28,0,0
2,4,0,0,0
1,3,16,0,0
1,3,16,0,0
1,2,0,0,0
0,2,0,0,0
0,3,0,0,0
1,2,0,0,0
0,2,0,0,0
1,2,0,0,0
0,2,0,0,0
-1,1,0,0,0
2,2,69,21,97
13,7,242,117,292
23,11,388,222,902
27,15,515,352,1114
30,16,376,347,1009
25,15,453,388,930
26,15,412,390,997
22,15,294,222,556
20,15,115,167,368
16,13,76,57,147
11,11,0,0,1
10,11,19,0,0
10,10,11,0,0
10,10,19,0,0
9,10,21,0,0
9,10,16,0,0
9,9,0,0,0
9,9,0,0,0
9,9,0,0,0
9,9,0,0,0
10,11,16,0,0
10,10,0,0,0
10,10,0,0,0
10,10,0,0,0
9,10,43,14,37
9,9,31,14,73
10,9,88,47,133
10,10,59,50,127
10,10,55,28,135
10,9,52,28,76
10,9,83,16,95
10,10,91,31,105
11,10,83,28,104
10,10,0,0,31
10,10,0,0,0
10,10,0,0,0
10,10,11,0,0
11,10,0,0,0
10,10,0,0,0
11,10,11,0,0
11,11,11,0,0
11,11,0,0,0
11,11,0,0,0
11,10,0,0,0
11,10,21,0,0
10,9,0,0,0
9,9,0,0,0
9,8,0,0,0
8,7,0,0,0
8,7,38,0,44
10,8,35,40,154
11,9,107,105,235
12,9,98,62,186
17,10,436,388,1014
16,9,129,139,326
11,8,167,119,279
11,8,194,191,406
8,7,148,91,159
5,5,0,0,5
4,5,11,0,0
4,5,0,0,0
4,5,26,0,0
3,4,0,0,0
4,4,16,0,0
5,4,0,0,0
4,4,0,0,0
4,4,0,0,0
4,4,0,0,0
3,4,0,0,0
2,3,19,0,0
2,3,19,0,0
0,2,0,0,0
2,3,47,14,92
10,6,186,83,255
18,8,328,220,704
22,9,309,273,764
19,9,397,364,1068
26,12,481,397,1064
19,11,175,220,480
16,9,163,311,706
14,9,191,201,414
9,7,33,86,145
4,5,16,0,8
3,5,16,0,0
2,4,0,0,0
1,3,0,0,0
1,3,0,0,0
1,3,0,0,0
1,3,19,0,0
1,3,0,0,0
0,2,14,0,0
1,3,0,0,0
0,2,0,0,0
1,2,0,0,0
2,3,16,0,0
2,3,0,0,0
4,4,38,11,71
9,6,129,103,276
23,9,414,292,929
22,10,520,433,1192
29,13,196,136,346
23,11,548,491,1318
23,12,474,445,1091
22,12,345,361,814
14,9,153,232,457
10,9,74,115,130
5,7,26,0,16
2,5,16,0,0
1,4,0,0,0
2,4,0,0,0
2,3,0,0,0
1,3,0,0,0
2,3,19,0,0
2,3,16,0,0
3,3,0,0,0
3,3,0,0,0
2,3,0,0,0
4,4,0,0,0
3,4,0,0,0
2,3,0,0,0
3,4,40,14,83
15,10,103,64,226
18,11,208,172,592
27,14,412,328,1064
27,16,503,414,1140
25,15,489,445,1139
28,17,417,419,1013
20,15,129,117,327
18,15,206,194,319
14,13,40,28,82
11,11,0,0,0
9,10,0,0,0
9,9,0,0,0
9,9,0,0,0
8,9,0,0,0
